ASV_ID,domain,phylum,class,order,family,genus,species,mean_CN,SRR8985886_FD10_duringflight,SRR8985887_FD90_duringflight,SRR8985888_L150_preflight,SRR8985889_L60_preflight,SRR8985890_R180_postflight,SRR8985891_L180_preflight,SRR8985892_R33_postflight,SRR8985893_R63_postflight,SRR8985894_R0_postflight,SRR8985895_R18_postflight,SRR8985896_neg_control2,SRR8985897_R0_postflight,SRR8985898_R14_preflight,SRR8985899_L120_preflight,SRR8985900_L180_preflight,SRR8985901_R180_postflight,SRR8985902_R60_postflight,SRR8985903_FD90_duringflight,SRR8985904_FD10_duringflight,SRR8985905_L60_preflight,SRR8985906_L90_preflight,SRR8985907_FD10_duringflight,SRR8985908_FD90_duringflight,SRR8985909_R0_postflight,SRR8985910_R18_postflight,SRR8985911_R30_postflight,SRR8985912_R60_postflight,SRR8985913_R180_postflight,SRR8985914_L60_preflight,SRR8985915_R33_postflight,SRR8985916_R63_postflight,SRR8985917_R63_postflight,SRR8985918_R30_postflight,SRR8985919_L120_preflight,SRR8985920_R180_postflight,SRR8985921_L90_preflight,SRR8985922_L120_preflight,SRR8985923_FD10_duringflight,SRR8985924_L60_preflight,SRR8985925_R14_preflight,SRR8985926_FD90_duringflight,SRR8985927_FD90_duringflight,SRR8985928_R14_duringflight,SRR8985929_L60_preflight,SRR8985930_FD7_duringflight,SRR8985931_L180_preflight,SRR8985932_L90_preflight,SRR8985933_L240_preflight,SRR8985934_L240_preflight,SRR8985935_R1_duringflight,SRR8985936_R0_postflight,SRR8985937_R60_postflight,SRR8985938_R60_postflight,SRR8985939_R0_postflight,SRR8985940_R30_postflight,SRR8985941_FD10_duringflight,SRR8985942_FD90_duringflight,SRR8985943_R180_postflight,SRR8985944_L90_preflight,SRR8985945_R14_preflight,SRR8985946_R0_postflight,SRR8985947_FD90_duringflight,SRR8985948_FD10_duringflight,SRR8985949_L60_preflight,SRR8985950_L180_preflight,SRR8985951_R60_postflight,SRR8985952_R33_postflight,SRR8985953_R18_postflight,SRR8985954_R1_postflight,SRR8985955_R18_postflight,SRR8985956_R0_postflight,SRR8985957_R33_postflight,SRR8985958_R63_postflight,SRR8985959_L180_preflight,SRR8985960_L90_preflight,SRR8985961_L60_preflight,SRR8985962_FD10_duringflight,SRR8985963_FD90_duringflight,SRR8985964_R1_duringflight,SRR8985965_R0_postflight,SRR8985966_R18_postflight,SRR8985967_R60_postflight,SRR8985968_R18_postflight,SRR8985969_FD90_duringflight,SRR8985970_L60_preflight,SRR8985971_FD10_duringflight,SRR8985972_L90_preflight,SRR8985973_R1_postflight,SRR8985974_FD90_duringflight,SRR8985975_neg_control1,SRR8985976_R18_postflight
ASV_275,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-05,0,0,0,0,0,0,0.000639768,0.001359913,0,0,0,0,0,0,0,0,0,0,0,6.78E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262913,0.009534197,0.000599546,0.001338836,0,0,0,0,0,0,0,0,0,0
ASV_314,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0.000505959,0,0.000114967,0.000740669,0.001725461,0.000168178,0,1.56E-05,0.000201061,1.49E-05,0,0,0,0,1.97E-05,7.01E-05,7.57E-05,0,0,0,3.84E-05,0.000101152,8.45E-05,0,0,0,0,0,0,0,0,0,0,0.000161776,0,0.000186159,0.000115443,0.003031213,0.001387388,2.84E-05,0.001762496,0.000511571,0,6.12E-05,0,0.003325002,0.000188397,1.51E-05,0,0,7.51E-06,0,0,3.80E-05,0,0,0.000221995,0.00032719,0,0,6.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,0,0,0,0,0,0
ASV_321,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0,0,0,0,0,0,0,0.000202814,0.001680297,0,0,0,0,0,0.001260944,7.01E-05,0.000165593,0,0,0,0,0.000273705,0.000377333,0.002341461,0,0,0,0,0,0,0,0,8.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_356,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008450306,0.000532983,0.001388005,0.000281783,0,0,0,0,0.000392319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_361,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0.000688104,0,0.000383225,5.17E-05,0.001524826,0,0,0,0,0,0,0,0.000385212,0,0,0,0,0.000228387,0,0,5.12E-05,0,0,0,5.21E-05,0,0,5.93E-05,5.84E-05,0,0,5.41E-05,0,8.90E-05,0,4.65E-05,0,0.001971074,0.00310811,0,0.000172794,0.000176725,0,5.10E-05,3.42E-05,0.003980636,7.54E-05,1.51E-05,2.52E-05,5.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.03E-05,0,0,0,0,0,1.54E-05,0,0,0,2.22E-05,0,2.94E-05,2.26E-05,6.86E-06,0,0,0,0,0,0,0,0,0,0
ASV_379,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020889,0,0.000153384,0,0.001180964,0.000106783,0.000612775,0.000184709,0,0,0,0,0,0,0,0,0,0,0.001332357,0.000865195,0.001204599,0.000323011,0,0,0.000614392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_382,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,6.07E-05,0,0,0,0,0,0,0,0,0,0.000259998,0.002961065,0.001219838,0,0,1.27E-05,1.89E-05,0,0,0,0,0,0,0,0,0,0,0.000118648,0.001065885,0.000268573,0,0.000162407,5.84E-05,0.00087359,8.01E-05,0.000682584,0.000265519,0,0,0,0,0,0,0,0,0,0,8.33E-05,0.000193199,0.000160613,0.000105166,0.000545828,0.00058566,0.000253358,1.67E-05,0.000211449,0.000983121,0,0,0,0,0,1.03E-05,0,0,0,0,0,0,0,0,1.39E-05,7.78E-05,0,0.00016932,0.000260469,4.80E-05,0,0,0,0,0,0,0,0,0,0
ASV_383,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0,0,0,0,0,0,0,0.000135209,0.000488291,0,0,0,0,0,0.00031852,1.27E-05,2.84E-05,0,0,0,0,4.17E-05,6.76E-05,0.000697935,0,0,0,0,0,0,0,0,0,2.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116228,0.002702023,0,0,0,0,0,0.000367362
ASV_74,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,5,0,0,0,0,0,0,0,5.17E-05,0,0,0,0.000301621,0.00227989,0.000327251,0.000307664,0,0,0.000217063,0.001389008,0.000216695,0.000231831,0.000506423,0.000876843,0.000378547,0.000115275,0.000190404,0.000208378,0.000787992,0.000614543,0.000494032,6.43E-05,0.002382844,0.009111128,0.000298415,4.53E-05,0.000144362,0,0.001642026,0,0.001679313,0.00056567,1.57E-05,0,0,0,0,0,0,0,0,0,0.001226374,0.000898795,0.001043986,0.00036057,0,2.09E-05,0.000785408,0,0,0,0,0,0,0,4.81E-05,0,0,0,0,0,0,0,0.006050109,0.00305988,0.002756904,0.005487619,0.007980771,0.004262457,0.013635008,0.011425857,0.002478424,0.004595056,0.000106543,0.00021703,0.004814578,0.002039105,0.003828397,0.003515061,0,4.69E-05
ASV_190,NA,NA,NA,NA,NA,NA,NA,2.7,0,0,0,0,0,0,0,0,0,0,0,0.006173025,0.000465419,7.35E-05,0.000152468,0,0,0.000129667,0.001514154,0.000472103,0.00050817,0,0,0,0,0.000793349,0.000761341,2.78E-05,0,0,0,0,0,0,0,0,5.40E-05,0.000134813,0,0.000495563,0.004436002,0,0,0,0,0,0,0,0,0,0,0.001836477,0.017391016,0.008298348,0.000264307,0,0,0.001407542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180858,0,0,0,0,0,0
ASV_319,NA,NA,NA,NA,NA,NA,NA,2.7,0,0,0,0,0,0,0.000567741,0.000191387,0.001634804,0.000436017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002486747,0.001217885,0.003218818,0.009625251,0,0,0,0,0.000650431,0.000453548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_132,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093484599,0,0.000820641,0,0,0,0.017471799,0.000133479,0.075588467,0.006349362,0.000196322,0,0,0,0,0,0,0,0,0,0.001135532,0.000671996,0.002168278,0.000450713,0,0,0.003135299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_169,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),NA,NA,NA,1,0.001811807,0.000958287,0,0.000552462,0,0.004463422,0.001341287,0.001636361,0.014846992,0.001177246,0,0.001664117,0.00398532,0.000545419,0.000563329,0,0,0.000525151,0.003677753,0.000254936,0.001963463,0,4.30E-05,0,0,0.000267755,0.005885267,0.013808615,0,0.000871821,0,0,0,0.000298415,0,0.000631582,0,0.023578841,0,0.004091628,0.002943795,0.010522865,0.010045051,0.003152548,0.033210957,0.001674234,0.004174141,0.002242634,0.001284174,0.007727116,0.001601374,0.000757021,0.000419998,0.000521993,0.000225356,0,0,0.001488475,0,0,0,0,0,0,6.85E-05,0,0,0,0,0.000311803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062957,0.003608123,0.000318144,3.19E-05,0,0.000148943,0,0.000664378
ASV_226,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0.007436521,0.00256712,0,2.17E-05,0,0,0,0.018569369,0.000541738,0.003146273,0,0,0,0,0.001576781,0.015515703,0.001463413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_36,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),NA,NA,NA,1,0,0,0,0,0,0,0,0,0.000200635,0,0,0.023479646,0.057966657,0.009495251,0.003141641,0,0,0.022651523,0.064738303,0.012810511,0.035058466,0,0,0,0,0.013001009,0.06014799,0.016697918,0,0,0,0.000790986,0,0.000223811,0,0.001263164,0.003429103,0.035995142,6.67E-05,0.030173334,0.017172138,0,0,0,0,0,0,0,0,0,0,0.001930404,0.004283977,0,0.000338035,0,0,0.008645825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017383502,0.244369224,0,0.000106121,0,0.2262266,0,0,0,0,0,0
ASV_89,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),NA,NA,NA,1,0,0,0,0,0.000303575,0,0.001053869,0.000947367,0,0,0,0.004160292,0.006067739,0.00027271,0.000628328,0,0,0,0.00461361,0.001338412,0.004045208,0,0,0,0,0.000267755,0.028074694,0.00341463,0,0.001453035,0.00554283,0.00029662,0,0.003506375,0,0.002977459,0.000291839,0.121534161,0.00126805,0.030871431,0.052872869,0,0,0.000312415,0,0.000139519,0.000181484,0.003720734,0.000214029,0,0,0.018774124,0.010373943,0.028227769,0.00191553,0,0,0.029041105,0,0,0,0,0,0.000883145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126954,0,0,0.002711994,0.030275679,0,0,0,0,0,0.000898864
ASV_93,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),NA,NA,NA,1,0,0.009321523,0,4.25E-05,0,0,0,0,0,0,0,0.011544809,0.039332594,0.001264381,0.000108332,0,0,0.011063186,0.06015753,0.002644956,0.009320537,0,0,0,0,0.001100772,0.009489641,0.003527201,0,0,0,0,0,0,0,0.000992486,0,0.033083176,0,0.029979418,0.014863279,0,0,0,0,0,0,0,8.56E-05,0,0,0.001665446,0.004199977,0,0.000187797,0.003898772,0.000522911,0.008550816,0,0.001359317,0,0,0,0,0.001643589,0,0,0,0,0,0,0.002068907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91E-05
ASV_112,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,NA,NA,NA,5.3,0,0,0,0,0.000305485,0,0.000614606,0.001251239,0.00227134,0.000539439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004356128,0.000943397,0.000578744,0.046021819,0.001088077,0.000260242,0.000644325,0.000371522,0.001347496,0.000302146,0,0,0,0,0,0,0,0,0,0,7.72E-05,0,0,0.00010337,0,0,0,0,0.000274544,6.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_118,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,NA,5.3,0.000298023,0.000180809,0,0,0,0,0.00010846,0,0,0,0,0,8.81E-05,0.000130975,5.31E-05,0,0,5.28E-05,6.82E-05,0.00022848,3.57E-05,0.03200973,0.00690964,0.001125468,0.002138749,4.49E-05,0,0,0.001601704,5.48E-05,0.013580463,0.000233191,0.000261719,0.000267447,0,0.000297916,0.000165192,0.005494277,0.000176293,0.000600042,0.002178169,0,0,0,0,0,0,0,0,0,0,0.000857005,0.000499243,0.000151522,0.000240947,0,0,0.000657295,0,0,0,0,0,0,5.17E-05,5.68E-05,0,0.00026275,0.000330606,0,0,0,0.001817593,0,0,0,8.38E-05,5.06E-05,0.000375033,0.000224358,0,0,0,0,0,0,0,0,0,0,0
ASV_125,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,NA,5.3,0.000236666,0,0,0,0,0,0,0,0,0,0,0.000112838,0.00055888,0.00095425,0.000163521,0,0,0.000634145,0.000464676,0.000246518,0.000138366,0,0,0,0,0.000707278,0.000371914,0.000382314,0,0,0,0.00191217,0.001900907,0.000647504,0.001462838,0.001021427,0.000302851,0.000106833,0.000805911,0.000457349,0.001214329,0,0,0,0,0,0,0,0,0,0,0.00146405,0.000911316,0.000371229,0,0,0,0.00071705,0,0,0,0.000977456,0.000496613,0,0.000206741,0,0,0,0,0.001274666,0.001187524,0,0.003577022,0.000172541,0.000797179,0.002541891,0.001592923,0.004133882,0.006563076,0.007190152,0.002097557,0.000128201,0.000110126,0,0,0.000470213,0.000126242,0.000294704,0.000976562,0,0
ASV_296,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,NA,11,0,0,0,0,0,0,0,0,0,0,0,0.000125282,0.000217055,2.93E-05,1.97E-05,0,0,0,0.000364193,5.21E-05,3.66E-05,0,0,0,0,6.22E-05,2.82E-05,6.82E-05,0,0,0,0,0,0.000108515,0,0.000106631,9.29E-05,0.000555186,6.07E-05,0.000371966,0.000968147,0,0,0,0,0,0,0,0,0,0,0.00020646,0.000156545,7.67E-05,9.56E-05,0,0,0.000190018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_60,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,NA,11,0.000979812,0.000942448,0,0.000235665,0,0.000486919,0,0,0,0,0,6.38E-05,0.000742556,0.000286232,0.000283634,0.000118065,0,0.000120944,0.000355237,9.85E-05,6.67E-05,0,0,0,2.33E-05,1.89E-05,4.61E-05,8.87E-05,0,0,0,0.000907836,0.000690237,0.001003759,0.000339549,0.000894058,0.000530616,0.001272147,0.000576386,0.002066087,0.005032263,0,0,0,0,0,0,0.000347516,0.00016344,0,0,0.003437564,0.005066699,0.001014783,0.000928742,0.000726589,0,0.001517266,0,0,0,0.00627115,0.000688828,0.000722573,0.000280157,0.000262527,0.000286339,6.91E-05,0,0.006047088,0.002853224,0.001830669,0.003250781,3.33E-05,3.58E-05,0.00013573,0.000777598,0.001301849,0.002057946,0.002692204,0.001456695,0.001061846,0.000689789,0.000435856,0.000503115,0.001251687,0.000845765,0.00150151,0.002464334,0,0.000259356
ASV_121,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,11,0.000173156,0.000245512,0,0,0.000211583,0.000405766,7.84E-05,7.83E-05,0.000282713,0.000305778,0,0.000127645,0.000112607,0.000782068,0.000533783,0,0,0.000283263,6.12E-05,0.000283905,0.000238712,0.002942848,0.001648965,0.000198137,0.000116439,0.000321847,8.70E-05,3.41E-05,1.42E-05,8.59E-05,0.00226387,4.49E-05,5.31E-05,0.000793512,0,0.000631582,0.000703066,0.000253694,0.000527849,0.000236225,0.001401058,0.000374797,0.000405406,0.001554328,0.001564569,0.000312862,0.000207882,0.000681131,0.000498104,0.000319302,0.000231214,0.000364747,0.000656724,0.001365212,0.000273159,0,0,0.000241841,0,0,0,0.001301326,0.000203023,0,0.000230352,0.000109386,0.000220622,5.75E-05,0.00016261,0.002881816,0.000404334,0.000664558,0.000609521,0,0,3.16E-06,1.01E-05,7.31E-06,2.34E-05,0.000190462,6.24E-06,0,0,3.52E-05,9.13E-05,0,0,0,0,0,0
ASV_158,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,4.2,0,0,0,0,0.000481866,0,0.000524653,0.000697196,0.004777024,0.000961017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004552803,0.001951953,0.007641312,0.022677121,0.001118371,0.000129632,0.00026698,0.000234413,0.001672536,0.000426136,0,0,0,0,0,0,0,0,0,0,0.000292134,0.000170912,0,0.000244582,0,0,0,0,0,0,0.000262718,0.000807357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_163,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,8.7,6.41E-05,0.000150202,9.29E-05,3.42E-05,5.82E-05,0,6.61E-05,1.98E-05,0.003678309,0.000154646,0,0.000191278,0.00040237,0.002584614,0.000627581,0.00013435,0.000405875,0.000804829,0.000177396,0.000633676,0.001038697,0,0,0,0,0.000239373,9.06E-05,0.000129391,0,0,0,0,0,7.72E-05,0,0.000155562,0.002088155,0.000185949,0.000230136,0.000122591,0.00047106,0.001457748,0.00079735,0.000195871,0.000500506,0.000267279,4.59E-05,0.000193331,0.00048218,0.001547576,0.00062799,0.000113118,0.000125517,0.000479993,2.59E-05,0.000336101,0.000192335,2.55E-05,0.000278589,0.000572892,0.000164036,0.00010969,0,0.000304533,0.000291249,0.000131389,4.75E-05,0.000106711,0.000117485,0.00040618,2.89E-05,9.51E-05,0.000132872,0,0,0,0,0,0,0,0,0,0,0.000423053,3.43E-05,0,0,0,0,0,0
ASV_173,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,17,0,0,0,0,0,0,0,0,0,0,0,0,1.06E-06,0,0.000670387,0,0,0,0,0,0,0,0,0,0,1.75E-06,1.66E-06,2.21E-06,0,0,0,0,0,0.000430069,0,0.0013242,0.000326173,0.000618555,0.00136227,0.000658174,0.001502456,0,0,0,0,5.47E-06,0,0,0,0,0,0.00022488,0.000718937,0.000368466,0.000472807,0,0,0.000393077,0,0,0,0.000136329,0,0.000207799,9.27E-05,0,0,0,0,0,0,4.06E-05,0.000154132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_195,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,8.51E-05,9.63E-05,0.001769231,0.000594844,0.000802841,0.001838512,0.000738394,3.43E-05,0.000599678,0.000395703,0,0,0,0,0.000197436,8.45E-05,1.36E-05,0,0,0,8.99E-05,0.000119464,0,0,3.69E-05,0.001167354,3.68E-06,5.46E-05,0.000121638,0.000107572,0,0,0,0,0,0,0,0,0,0,4.47E-05,0.000110727,0.000478189,8.88E-05,0.00136457,0.000142612,4.89E-05,0.001040908,0.000384453,0.000915369,0.000322233,5.08E-05,8.03E-05,0.000112063,0,0,0,0,0.00085982,0.000114434,0.000112849,0.00038533,0,0,3.16E-06,0,3.17E-05,5.35E-05,0.000401514,3.12E-06,0.000129422,7.72E-05,0,0,3.86E-05,2.90E-06,7.25E-05,3.89E-05,0,0
ASV_230,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0.002769194,0.001346392,0.003731162,0.000411663,0,0,0.002415696,0.001732156,0.006962927,0.00024839,0,0,0,0,0.007169893,0.003688851,0.000318949,0,0,0,0,0,0,0,0,0,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_250,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,17,0,0,0,0,0.000255956,0,0.000219791,0.000167182,0.000655014,0.000247321,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.03E-05,6.46E-05,4.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000861508,0.000400106,0.000624829,0.000741997,8.75E-05,0.000166539,0.000104936,0.000264389,0.000461423,0.000193938,0,0,0,0,0,0,0,0,0,0,0.000136329,1.88E-05,0,8.06E-06,0,0,0,0,0,0,0,0.000149599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_305,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373019,0,0.001240608,0.001495673,0.006167707,0,0.000242395,0.008917968,0,0,0,0,0,0,0,0,0,0,0,0,0.000260996,0,0,0,0.005510526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_355,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,2,0,0.000261351,0,0,0,0,0,0,0,0,0,0,5.39E-05,0.000173542,0.000129999,0,0,0,0.000164185,0.000207135,0.000177421,0,0,0,0,5.95E-05,0.000197114,0.00307692,0,0,0,0,0,0,0,0.001556399,0,0.000829102,0.001768596,0.000319961,0.00076481,0,0,0,0,0,0,0,0,0,0,0.000132479,0.002624986,0.000803066,0.00445079,0,0,0.002216878,0,0,0,0,0,0,0,0.000120325,0.000154905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312649
ASV_44,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0.012168853,0.006301114,0,0,0,0,0.003273443,0.004556145,0,0.000272046,0,0,0,0,0.004596466,0.000929253,0.025084401,0,0,0.000200827,0.146925557,0.000146012,0.000634132,0.052856519,0,0,0,0,0.063362061,0,0,0,0,0,0,0,0,0,0,0,0.045232012,0.142589218,0,0.002272344,0,0,0.005700544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68E-05,0,5.15E-05,0,0.017828395,0,0.000176337,0,1.59E-05,0,0,0,0
ASV_87,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,17,0,0,0,0,0,0,0,0,0,0,0,0.001465279,0.001931412,0.000644586,0.001020874,0,0,0.000426299,0.003326203,0.000674829,0.000350668,0,0,0,0,0.000656263,0.000331284,0.000260457,0,0,0,0,0,0.000276473,0,0.000469706,0.000716721,0.000285487,0.000510361,0.000234981,0.000393864,0,0,0,0,0,0,0,0,0,0,0.000414135,0.001301993,0.000958955,0.001822736,0,0,0.001341305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_98,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,2,0,0.000958287,0,0,0.003035754,0,4.79E-05,0.003186598,0,0,0,0.000663046,0.003805801,0.004177414,0.005189124,0,0,0.000402616,0.001338111,0.002437821,0.000189249,0.001663251,0.001053071,0.000917689,0.002945915,0.000461134,0.00032383,0.000337711,0.003463316,0.004795014,0.003373896,7.42E-05,0.00025552,0.005222261,0.010412847,0.012135401,0.004742377,0.003619736,0.004204587,0.003374139,0.007864551,0,0,0,0,0,0,0,0,0,4.71E-05,0.011998785,0.006446965,0.004497169,0.012094129,0,0,0.003800363,0,0,0,0,0,0,0.000445139,0,0,0,0,0.000259836,0.000461551,0,0.000809192,0,0,0,0,0,0.000625749,0.000509614,0.001115136,0.002297234,0.032791511,0.046806108,0,0.000238608,0.000653151,0.003638972,0.000251342,0,0.001035648
ASV_267,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA,4.2,0,0,0,0,0,0,0,0,0,0,0,0.000111436,8.98E-05,0.000489933,0.000299204,0.000432904,0.002522222,0.000341765,5.47E-05,0.000561465,3.38E-05,0,0,0,0,0.001211274,0.000127387,2.68E-05,0,0,0,0,0,0.000781563,0,0.000859296,0.000469026,0.000144443,0.000587943,0.0004063,0.001099457,0,0,0,0,0,0,0,0,0,0,0.000594802,0.002809985,0.001070755,0.000143083,0.002413525,0.000149403,0.000173429,5.97E-05,0.000899019,0.000113263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003447645,3.23E-05,0,0,0,0,0,9.31E-06
